LOT,WAFER_ID,ENTITY,SLOT,CHAMBER,STATE,START_DATE,END_DATE,LOT_RECIPE,OPN
W5210860A,GQ7FA145SEA3,OXS266,18,PC1,Completed,2025-06-18 21:57:42,2025-06-18 21:59:53,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860A,GQ7FA147SEB4,OXS266,13,PC1,Completed,2025-06-18 21:52:43,2025-06-18 21:54:56,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860A,GQ7FA149SEC5,OXS266,19,PC1,Completed,2025-06-18 22:00:09,2025-06-18 22:02:19,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860A,GQ7FA151SEC5,OXS266,22,PC1,Completed,2025-06-18 22:07:32,2025-06-18 22:09:45,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860A,GQ7FA153SED6,OXS266,16,PC1,Completed,2025-06-18 21:55:12,2025-06-18 21:57:25,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860A,GQ7FA155SEE7,OXS266,12,PC1,Completed,2025-06-18 21:50:14,2025-06-18 21:52:27,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860A,GQ7FA157SEG0,OXS266,2,PC1,Completed,2025-06-18 21:40:18,2025-06-18 21:42:30,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860A,GQ7FA159SEH1,OXS266,21,PC1,Completed,2025-06-18 22:05:04,2025-06-18 22:07:16,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380,HB2QN751JKG3,OXS266,1,PC1,Completed,2025-06-17 02:24:06,2025-06-17 02:26:19,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380,HB2QN753JKA1,OXS266,24,PC1,Completed,2025-06-17 02:53:50,2025-06-17 02:56:03,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380,HB2QN755JKB2,OXS266,15,PC1,Completed,2025-06-17 02:43:57,2025-06-17 02:46:10,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380,HB2QN757JKC3,OXS266,17,PC1,Completed,2025-06-17 02:48:54,2025-06-17 02:51:05,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380,HB2QN759JKD4,OXS266,14,PC1,Completed,2025-06-17 02:41:29,2025-06-17 02:43:41,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380,HB2QN761JKD4,OXS266,12,PC1,Completed,2025-06-17 02:39:00,2025-06-17 02:41:13,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380,HB2QN764JKB4,OXS266,11,PC1,Completed,2025-06-17 02:36:31,2025-06-17 02:38:44,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380B,HB2QN756JKF4,OXS266,7,PC1,Completed,2025-06-17 03:35:55,2025-06-17 03:38:08,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380B,HB2QN758JKG5,OXS266,20,PC1,Completed,2025-06-17 03:48:18,2025-06-17 03:50:31,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380B,HB2QN760JKG5,OXS266,25,PC1,Completed,2025-06-17 03:58:13,2025-06-17 04:00:26,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380B,HB2QN763JKE5,OXS266,13,PC1,Completed,2025-06-17 03:43:21,2025-06-17 03:45:34,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380B,HB2XT302JKA1,OXS266,18,PC1,Completed,2025-06-17 03:45:50,2025-06-17 03:48:02,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380B,HB2XT304JKB2,OXS266,22,PC1,Completed,2025-06-17 03:53:16,2025-06-17 03:55:29,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380B,HB2XT306JKC3,OXS266,6,PC1,Completed,2025-06-17 03:33:28,2025-06-17 03:35:39,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380B,HB2XT308JKD4,OXS266,10,PC1,Completed,2025-06-17 03:40:53,2025-06-17 03:43:05,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223390B,CJNME671MMH0,OXS266,10,PC1,Completed,2025-06-17 06:11:26,2025-06-17 06:13:39,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223390B,CJNME673MMA6,OXS266,14,PC1,Completed,2025-06-17 06:16:24,2025-06-17 06:18:37,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223390B,CJNME675MMB7,OXS266,6,PC1,Completed,2025-06-17 06:04:00,2025-06-17 06:06:13,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223390B,CJNME677MMD0,OXS266,12,PC1,Completed,2025-06-17 06:13:55,2025-06-17 06:16:08,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223390B,CJNME679MME1,OXS266,18,PC1,Completed,2025-06-17 06:21:22,2025-06-17 06:23:35,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223390,CJNME622MMD4,OXS270,21,PC2,Completed,2025-06-17 07:21:40,2025-06-17 07:23:51,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5223390,CJNME624MME5,OXS270,22,PC2,Completed,2025-06-17 07:24:08,2025-06-17 07:26:19,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5223390,CJNME626MMF6,OXS270,11,PC2,Completed,2025-06-17 07:09:18,2025-06-17 07:11:31,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5223390,CJNME628MMG7,OXS270,4,PC2,Completed,2025-06-17 07:01:52,2025-06-17 07:04:04,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5223390,CJNME670MMC6,OXS270,17,PC2,Completed,2025-06-17 07:16:42,2025-06-17 07:18:55,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5223390,CJNME672MMD7,OXS270,24,PC2,Completed,2025-06-17 07:26:35,2025-06-17 07:28:47,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5223390,CJNME674MMF0,OXS270,19,PC2,Completed,2025-06-17 07:19:11,2025-06-17 07:21:24,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5223390,CJNME676MMG1,OXS270,13,PC2,Completed,2025-06-17 07:11:47,2025-06-17 07:13:59,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5223390,CJNME678MMH2,OXS270,9,PC2,Completed,2025-06-17 07:06:49,2025-06-17 07:09:02,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5223390,CJNME680MMH2,OXS270,5,PC2,Completed,2025-06-17 07:04:20,2025-06-17 07:06:33,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210870,CJNMB710MMD2,OXS266,19,PC2,Completed,2025-06-17 09:12:32,2025-06-17 09:14:43,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210870,CJNMB712MME3,OXS266,16,PC2,Completed,2025-06-17 09:07:36,2025-06-17 09:09:47,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210870,CJNMB716MMG5,OXS266,5,PC2,Completed,2025-06-17 08:50:23,2025-06-17 08:52:34,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210870,CJNMB718MMA3,OXS266,12,PC2,Completed,2025-06-17 09:02:41,2025-06-17 09:04:52,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210870,CJNMB727MMA5,OXS266,18,PC2,Completed,2025-06-17 09:10:04,2025-06-17 09:12:15,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210870,CJNMB729MMB6,OXS266,15,PC2,Completed,2025-06-17 09:05:08,2025-06-17 09:07:20,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210870,CJNMB731MMB6,OXS266,25,PC2,Completed,2025-06-17 09:17:26,2025-06-17 09:19:37,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850,AJPDB721MMG7,OXS270,12,PC2,Completed,2025-06-19 02:48:49,2025-06-19 02:51:03,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850,AJPDB723MMA5,OXS270,5,PC2,Completed,2025-06-19 02:38:56,2025-06-19 02:41:09,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850,AJPDB725MMB6,OXS270,4,PC2,Completed,2025-06-19 02:36:27,2025-06-19 02:38:40,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850A,AJPDB722MMD6,OXS266,23,PC2,Completed,2025-06-19 03:08:42,2025-06-19 03:10:53,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850A,AJPDB724MME7,OXS266,13,PC2,Completed,2025-06-19 02:58:52,2025-06-19 03:01:03,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211390,HB2QN626JKA2,OXS266,16,PC2,Completed,2025-06-20 16:47:00,2025-06-20 16:49:11,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211390,HB2QN628JKB3,OXS266,20,PC2,Completed,2025-06-20 16:49:27,2025-06-20 16:51:39,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211390,HB2QN630JKB3,OXS266,9,PC2,Completed,2025-06-20 16:37:10,2025-06-20 16:39:21,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5234300,GBDVJ611MMD4,OXS270,14,PC1,Completed,2025-07-01 23:36:27,2025-07-01 23:38:40,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860,GQ7FA144SED4,OXS270,14,PC1,Completed,2025-06-18 21:58:36,2025-06-18 22:00:49,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860,GQ7FA152SEG7,OXS270,1,PC1,Completed,2025-06-18 21:41:15,2025-06-18 21:43:27,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210840,A11W6124SLF6,OXS266,15,PC2,Completed,2025-06-19 16:27:41,2025-06-19 16:29:52,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5234300,GBDVJ670MME1,OXS270,20,PC1,Completed,2025-07-01 23:43:55,2025-07-01 23:46:08,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5234300,GBDVJ607MMC3,OXS270,5,PC1,Completed,2025-07-01 23:21:34,2025-07-01 23:23:47,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5234300,GBDVJ609MMD4,OXS270,13,PC1,Completed,2025-07-01 23:33:59,2025-07-01 23:36:11,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5234300,GBDVJ613MME5,OXS270,3,PC1,Completed,2025-07-01 23:19:06,2025-07-01 23:21:18,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5234300,GBDVJ615MMF6,OXS270,9,PC1,Completed,2025-07-01 23:29:01,2025-07-01 23:31:14,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860,GQ7FA138SEB2,OXS270,11,PC1,Completed,2025-06-18 21:56:08,2025-06-18 21:58:20,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860,GQ7FA140SEB2,OXS270,7,PC1,Completed,2025-06-18 21:48:40,2025-06-18 21:50:53,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860,GQ7FA142SEC3,OXS270,25,PC1,Completed,2025-06-18 22:11:01,2025-06-18 22:13:13,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860,GQ7FA146SEE5,OXS270,9,PC1,Completed,2025-06-18 21:53:38,2025-06-18 21:55:51,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860,GQ7FA148SEF6,OXS270,3,PC1,Completed,2025-06-18 21:43:43,2025-06-18 21:45:56,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860,GQ7FA150SEF6,OXS270,24,PC1,Completed,2025-06-18 22:08:32,2025-06-18 22:10:45,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860,GQ7FA154SEA5,OXS270,15,PC1,Completed,2025-06-18 22:01:05,2025-06-18 22:03:18,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860,GQ7FA156SEB6,OXS270,8,PC1,Completed,2025-06-18 21:51:09,2025-06-18 21:53:22,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860,GQ7FA158SEC7,OXS270,23,PC1,Completed,2025-06-18 22:06:03,2025-06-18 22:08:16,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860,GQ7FA160SEC7,OXS270,17,PC1,Completed,2025-06-18 22:03:34,2025-06-18 22:05:47,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380,HB2XT301JKD2,OXS266,9,PC1,Completed,2025-06-17 02:34:03,2025-06-17 02:36:15,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380,HB2XT303JKE3,OXS266,2,PC1,Completed,2025-06-17 02:26:35,2025-06-17 02:28:48,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380,HB2XT305JKF4,OXS266,3,PC1,Completed,2025-06-17 02:29:04,2025-06-17 02:31:17,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380,HB2XT307JKG5,OXS266,16,PC1,Completed,2025-06-17 02:46:27,2025-06-17 02:48:38,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210850,AJPDB727MMC7,OXS270,14,PC2,Completed,2025-06-19 02:51:19,2025-06-19 02:53:32,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850,AJPDB729MME0,OXS270,7,PC2,Completed,2025-06-19 02:43:53,2025-06-19 02:46:04,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850,AJPDB743MMC2,OXS270,17,PC2,Completed,2025-06-19 02:56:17,2025-06-19 02:58:30,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850,AJPDB745MMD3,OXS270,9,PC2,Completed,2025-06-19 02:46:20,2025-06-19 02:48:33,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850,AJPDB761MMC6,OXS270,6,PC2,Completed,2025-06-19 02:41:25,2025-06-19 02:43:37,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850,AJPDB763MMD7,OXS270,15,PC2,Completed,2025-06-19 02:53:48,2025-06-19 02:56:01,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850,AJPDB765MMF0,OXS270,21,PC2,Completed,2025-06-19 03:03:43,2025-06-19 03:05:54,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850,AJPDB767MMG1,OXS270,3,PC2,Completed,2025-06-19 02:33:58,2025-06-19 02:36:11,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850,AJPDB769MMH2,OXS270,20,PC2,Completed,2025-06-19 03:01:15,2025-06-19 03:03:27,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850,AJPDB771MMH2,OXS270,19,PC2,Completed,2025-06-19 02:58:46,2025-06-19 03:00:59,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850A,AJPDB726MMG0,OXS266,1,PC2,Completed,2025-06-19 02:46:34,2025-06-19 02:48:46,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850A,AJPDB728MMH1,OXS266,24,PC2,Completed,2025-06-19 03:11:09,2025-06-19 03:13:21,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850A,AJPDB730MMH1,OXS266,25,PC2,Completed,2025-06-19 03:13:37,2025-06-19 03:15:48,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850A,AJPDB744MMG4,OXS266,18,PC2,Completed,2025-06-19 03:03:47,2025-06-19 03:05:59,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850A,AJPDB760MMF7,OXS266,16,PC2,Completed,2025-06-19 03:01:19,2025-06-19 03:03:31,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850A,AJPDB762MMH0,OXS266,22,PC2,Completed,2025-06-19 03:06:15,2025-06-19 03:08:26,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850A,AJPDB764MMA6,OXS266,10,PC2,Completed,2025-06-19 02:53:57,2025-06-19 02:56:09,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850A,AJPDB766MMB7,OXS266,2,PC2,Completed,2025-06-19 02:49:02,2025-06-19 02:51:13,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850A,AJPDB768MMD0,OXS266,8,PC2,Completed,2025-06-19 02:51:29,2025-06-19 02:53:41,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210850A,AJPDB770MMD0,OXS266,11,PC2,Completed,2025-06-19 02:56:25,2025-06-19 02:58:36,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211390,HB2QN632JKC4,OXS266,2,PC2,Completed,2025-06-20 16:27:19,2025-06-20 16:29:31,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211390,HB2QN634JKD5,OXS266,8,PC2,Completed,2025-06-20 16:34:42,2025-06-20 16:36:54,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211390,HB2QN636JKE6,OXS266,21,PC2,Completed,2025-06-20 16:51:55,2025-06-20 16:54:06,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211390,HB2QN638JKF7,OXS266,10,PC2,Completed,2025-06-20 16:39:37,2025-06-20 16:41:48,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211390,HB2QN640JKF7,OXS266,25,PC2,Completed,2025-06-20 16:56:50,2025-06-20 16:59:01,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211390,HB2QN642JKH0,OXS266,3,PC2,Completed,2025-06-20 16:29:47,2025-06-20 16:31:58,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211390,HB2QN644JKA6,OXS266,12,PC2,Completed,2025-06-20 16:44:32,2025-06-20 16:46:44,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211390,HB2QN670JKE5,OXS266,11,PC2,Completed,2025-06-20 16:42:05,2025-06-20 16:44:16,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211390,HB2QN672JKF6,OXS266,24,PC2,Completed,2025-06-20 16:54:22,2025-06-20 16:56:34,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211390,HB2QN675JKD6,OXS266,5,PC2,Completed,2025-06-20 16:32:15,2025-06-20 16:34:26,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210840A,A11W6101SLG1,OXS266,10,PC1,Completed,2025-06-19 16:18:12,2025-06-19 16:20:25,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210840A,A11W6103SLH2,OXS266,7,PC1,Completed,2025-06-19 16:13:15,2025-06-19 16:15:28,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210840A,A11W6105SLB0,OXS266,11,PC1,Completed,2025-06-19 16:20:41,2025-06-19 16:22:54,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210840A,A11W6107SLC1,OXS266,18,PC1,Completed,2025-06-19 16:23:10,2025-06-19 16:25:23,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210840A,A11W6109SLD2,OXS266,24,PC1,Completed,2025-06-19 16:35:36,2025-06-19 16:37:49,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210840A,A11W6111SLD2,OXS266,8,PC1,Completed,2025-06-19 16:15:44,2025-06-19 16:17:57,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210840,A11W6102SLD0,OXS266,25,PC2,Completed,2025-06-19 16:37:31,2025-06-19 16:39:42,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210840,A11W6104SLE1,OXS266,4,PC2,Completed,2025-06-19 16:10:28,2025-06-19 16:12:39,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210840,A11W6106SLF2,OXS266,16,PC2,Completed,2025-06-19 16:30:08,2025-06-19 16:32:19,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210840,A11W6108SLG3,OXS266,13,PC2,Completed,2025-06-19 16:22:46,2025-06-19 16:24:57,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210840,A11W6110SLG3,OXS266,9,PC2,Completed,2025-06-19 16:17:50,2025-06-19 16:20:01,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210840,A11W6112SLA1,OXS266,1,PC2,Completed,2025-06-19 16:08:00,2025-06-19 16:10:11,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210840,A11W6114SLB2,OXS266,12,PC2,Completed,2025-06-19 16:20:18,2025-06-19 16:22:29,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210840,A11W6116SLC3,OXS266,6,PC2,Completed,2025-06-19 16:15:23,2025-06-19 16:17:34,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210840,A11W6120SLD4,OXS266,17,PC2,Completed,2025-06-19 16:32:35,2025-06-19 16:34:47,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210840,A11W6122SLE5,OXS266,20,PC2,Completed,2025-06-19 16:35:03,2025-06-19 16:37:14,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210840,A11W6126SLG7,OXS266,14,PC2,Completed,2025-06-19 16:25:13,2025-06-19 16:27:25,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210840,A11YG026SLF3,OXS266,5,PC2,Completed,2025-06-19 16:12:56,2025-06-19 16:15:07,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211390A,HB2QN627JKE4,OXS266,23,PC1,Completed,2025-06-20 16:55:05,2025-06-20 16:57:17,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211390A,HB2QN629JKF5,OXS266,13,PC1,Completed,2025-06-20 16:37:45,2025-06-20 16:39:57,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211390A,HB2QN631JKF5,OXS266,18,PC1,Completed,2025-06-20 16:47:39,2025-06-20 16:49:51,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5240940,AJPCH554MME5,OXS270,25,PC1,Completed,2025-07-06 20:14:18,2025-07-06 20:16:30,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5240940,AJPCH556MMF6,OXS270,11,PC1,Completed,2025-07-06 19:56:55,2025-07-06 19:59:08,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5240940,AJPCH558MMG7,OXS270,17,PC1,Completed,2025-07-06 20:06:50,2025-07-06 20:09:03,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5240940,AJPCH560MMG7,OXS270,15,PC1,Completed,2025-07-06 20:01:53,2025-07-06 20:04:05,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5240940,AJPCH563MME7,OXS270,1,PC1,Completed,2025-07-06 19:44:30,2025-07-06 19:46:43,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5240940,AJPCH722MMD0,OXS270,9,PC1,Completed,2025-07-06 19:54:26,2025-07-06 19:56:39,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5240940,AJPCH724MME1,OXS270,16,PC1,Completed,2025-07-06 20:04:21,2025-07-06 20:06:34,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5240940,AJPCH726MMF2,OXS270,21,PC1,Completed,2025-07-06 20:09:20,2025-07-06 20:11:32,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5264430A,GF71F696MMG0,OXS266,7,PC2,Completed,2025-07-10 04:06:46,2025-07-10 04:08:58,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5264430A,GF71F698MMH1,OXS266,15,PC2,Completed,2025-07-10 04:14:08,2025-07-10 04:16:20,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5264430A,GF71F700MMF4,OXS266,6,PC2,Completed,2025-07-10 04:04:19,2025-07-10 04:06:30,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5264430A,GF71F702MMG5,OXS266,20,PC2,Completed,2025-07-10 04:21:31,2025-07-10 04:23:42,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5264430A,GF71F704MMA3,OXS266,19,PC2,Completed,2025-07-10 04:19:04,2025-07-10 04:21:15,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5264430A,GF71F706MMB4,OXS266,4,PC2,Completed,2025-07-10 04:01:51,2025-07-10 04:04:03,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5264430A,GF71F716MMG0,OXS266,17,PC2,Completed,2025-07-10 04:16:36,2025-07-10 04:18:48,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5264430A,GF71F718MMH1,OXS266,14,PC2,Completed,2025-07-10 04:11:41,2025-07-10 04:13:52,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5264430A,GF71F760MMD0,OXS266,1,PC2,Completed,2025-07-10 03:56:57,2025-07-10 03:59:08,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5264430A,GF71F762MME1,OXS266,3,PC2,Completed,2025-07-10 03:59:24,2025-07-10 04:01:35,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5264430A,GF71F764MMF2,OXS266,9,PC2,Completed,2025-07-10 04:09:14,2025-07-10 04:11:25,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5264430A,GF71F766MMG3,OXS266,25,PC2,Completed,2025-07-10 04:23:58,2025-07-10 04:26:09,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210840A,A11W6119SLA3,OXS266,22,PC1,Completed,2025-06-19 16:30:38,2025-06-19 16:32:51,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211390A,HB2QN641JKC6,OXS266,14,PC1,Completed,2025-06-20 16:40:13,2025-06-20 16:42:26,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211390A,HB2QN645JKF0,OXS266,4,PC1,Completed,2025-06-20 16:30:19,2025-06-20 16:32:32,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5240940,AJPCH765MME2,OXS270,22,PC1,Completed,2025-07-06 20:11:48,2025-07-06 20:14:01,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5253220A,GF71F531MMC7,OXS266,18,PC1,Completed,2025-07-06 21:21:46,2025-07-06 21:23:59,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5240620,CJNMH528MMB4,OXS266,8,PC1,Completed,2025-07-06 22:10:49,2025-07-06 22:13:02,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5234300,GBDVJ672MMF2,OXS270,7,PC1,Completed,2025-07-01 23:26:32,2025-07-01 23:28:45,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5234300,GBDVJ696MMB6,OXS270,6,PC1,Completed,2025-07-01 23:24:03,2025-07-01 23:26:16,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5234300,GBDVJ698MMC7,OXS270,18,PC1,Completed,2025-07-01 23:41:26,2025-07-01 23:43:39,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5234300,GBDVJ700MMB2,OXS270,1,PC1,Completed,2025-07-01 23:16:37,2025-07-01 23:18:50,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5234300,GBDVJ702MMC3,OXS270,11,PC1,Completed,2025-07-01 23:31:30,2025-07-01 23:33:43,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5234300,GBDVJ704MMD4,OXS270,25,PC1,Completed,2025-07-01 23:46:24,2025-07-01 23:48:37,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5234300,GBDVJ706MME5,OXS270,17,PC1,Completed,2025-07-01 23:38:56,2025-07-01 23:41:10,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210840A,A11W6113SLE3,OXS266,2,PC1,Completed,2025-06-19 16:08:18,2025-06-19 16:10:30,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
